TckrSymb;Asst;XprtnDt;OptnTp;ExrcPric;OptnStyle
PETRQ286;PETR4;2024-05-17;Put;27.5;EURO
PETRQ290;PETR4;2024-05-17;Put;18.75;EURO
PETRQ294;PETR4;2024-05-17;Put;28.25;EURO
PETRQ296;PETR4;2024-05-17;Put;28.5;EURO
PETRQ301;PETR4;2024-05-17;Put;29.0;EURO
PETRQ303;PETR4;2024-05-17;Put;28.0;EURO
PETRQ304;PETR4;2024-05-17;Put;29.25;EURO
PETRQ306;PETR4;2024-05-17;Put;29.5;EURO
PETRQ311;PETR4;2024-05-17;Put;30.0;EURO
PETRQ316;PETR4;2024-05-17;Put;30.5;EURO
PETRQ321;PETR4;2024-05-17;Put;31.0;EURO
PETRQ322;PETR4;2024-05-17;Put;22.0;EURO
PETRQ324;PETR4;2024-05-17;Put;31.25;EURO
PETRQ326;PETR4;2024-05-17;Put;31.5;EURO
PETRQ329;PETR4;2024-05-17;Put;31.75;EURO
PETRQ331;PETR4;2024-05-17;Put;32.0;EURO
PETRQ334;PETR4;2024-05-17;Put;32.25;EURO
PETRQ336;PETR4;2024-05-17;Put;32.5;EURO
PETRQ339;PETR4;2024-05-17;Put;32.75;EURO
PETRQ341;PETR4;2024-05-17;Put;33.0;EURO
PETRQ344;PETR4;2024-05-17;Put;33.25;EURO
PETRQ346;PETR4;2024-05-17;Put;33.5;EURO
PETRQ349;PETR4;2024-05-17;Put;35.0;EURO
PETRQ351;PETR4;2024-05-17;Put;34.0;EURO
PETRQ354;PETR4;2024-05-17;Put;34.25;EURO
PETRQ355;PETR4;2024-05-17;Put;25.25;EURO
PETRQ356;PETR4;2024-05-17;Put;34.5;EURO
PETRQ359;PETR4;2024-05-17;Put;36.0;EURO
PETRQ364;PETR4;2024-05-17;Put;35.25;EURO
PETRQ366;PETR4;2024-05-17;Put;36.75;EURO
PETRQ369;PETR4;2024-05-17;Put;37.0;EURO
PETRQ374;PETR4;2024-05-17;Put;36.25;EURO
PETRQ376;PETR4;2024-05-17;Put;37.75;EURO
PETRQ379;PETR4;2024-05-17;Put;38.0;EURO
PETRQ384;PETR4;2024-05-17;Put;37.25;EURO
PETRQ386;PETR4;2024-05-17;Put;38.75;EURO
PETRQ389;PETR4;2024-05-17;Put;39.0;EURO
PETRQ394;PETR4;2024-05-17;Put;38.25;EURO
PETRQ396;PETR4;2024-05-17;Put;39.75;EURO
PETRQ399;PETR4;2024-05-17;Put;40.0;EURO
PETRQ401;PETR4;2024-05-17;Put;40.25;EURO
PETRQ404;PETR4;2024-05-17;Put;39.25;EURO
PETRQ406;PETR4;2024-05-17;Put;40.75;EURO
PETRQ409;PETR4;2024-05-17;Put;41.0;EURO
PETRQ414;PETR4;2024-05-17;Put;41.5;EURO
PETRQ416;PETR4;2024-05-17;Put;41.75;EURO
PETRQ419;PETR4;2024-05-17;Put;42.0;EURO
PETRQ421;PETR4;2024-05-17;Put;42.25;EURO
PETRQ424;PETR4;2024-05-17;Put;42.5;EURO
PETRQ426;PETR4;2024-05-17;Put;42.75;EURO
PETRQ429;PETR4;2024-05-17;Put;43.0;EURO
PETRQ431;PETR4;2024-05-17;Put;43.25;EURO
PETRQ434;PETR4;2024-05-17;Put;43.5;EURO
PETRQ436;PETR4;2024-05-17;Put;43.75;EURO
PETRQ439;PETR4;2024-05-17;Put;44.0;EURO
PETRQ441;PETR4;2024-05-17;Put;44.25;EURO
PETRQ444;PETR4;2024-05-17;Put;44.5;EURO
PETRQ446;PETR4;2024-05-17;Put;44.75;EURO
PETRQ449;PETR4;2024-05-17;Put;45.0;EURO
PETRQ451;PETR4;2024-05-17;Put;45.25;EURO
PETRQ454;PETR4;2024-05-17;Put;45.5;EURO
PETRQ456;PETR4;2024-05-17;Put;45.75;EURO
PETRQ459;PETR4;2024-05-17;Put;46.0;EURO
PETRQ489;PETR4;2024-05-17;Put;49.0;EURO
PETRQ515;PETR4;2024-05-17;Put;41.25;EURO
PETRQ580;PETR4;2024-05-17;Put;47.75;EURO
PETRQ615;PETR4;2024-05-17;Put;51.25;EURO
PETRQ710;PETR4;2024-05-17;Put;60.75;EURO
PETRR104;PETR4;2024-06-21;Put;6.33;EURO
PETRR150;PETR4;2024-06-21;Put;15.08;EURO
PETRR188;PETR4;2024-06-21;Put;17.58;EURO
PETRR192;PETR4;2024-06-21;Put;19.58;EURO
PETRR193;PETR4;2024-06-21;Put;19.33;EURO
PETRR196;PETR4;2024-06-21;Put;18.33;EURO
PETRR2;PETR4;2024-06-21;Put;26.83;EURO
PETRR203;PETR4;2024-06-21;Put;19.08;EURO
PETRR209;PETR4;2024-06-21;Put;16.83;EURO
PETRR21;PETR4;2024-06-21;Put;20.58;EURO
PETRR210;PETR4;2024-06-21;Put;21.08;EURO
PETRR212;PETR4;2024-06-21;Put;21.33;EURO
PETRR213;PETR4;2024-06-21;Put;20.08;EURO
PETRR215;PETR4;2024-06-21;Put;21.58;EURO
PETRR219;PETR4;2024-06-21;Put;17.83;EURO
PETRR22;PETR4;2025-06-20;Put;18.34;EURO
PETRR220;PETR4;2024-06-21;Put;20.83;EURO
PETRR222;PETR4;2024-06-21;Put;22.33;EURO
PETRR227;PETR4;2024-06-21;Put;22.83;EURO
PETRR229;PETR4;2024-06-21;Put;23.08;EURO
PETRR232;PETR4;2024-06-21;Put;24.08;EURO
PETRR233;PETR4;2024-06-21;Put;23.33;EURO
PETRR234;PETR4;2024-06-21;Put;23.58;EURO
PETRR243;PETR4;2024-06-21;Put;17.33;EURO
PETRR244;PETR4;2024-06-21;Put;24.58;EURO
PETRR249;PETR4;2024-06-21;Put;22.58;EURO
PETRR25;PETR4;2024-06-21;Put;21.83;EURO
PETRR250;PETR4;2024-06-21;Put;23.83;EURO
PETRR255;PETR4;2024-06-21;Put;24.33;EURO
PETRR260;PETR4;2024-06-21;Put;24.83;EURO
PETRR262;PETR4;2024-06-21;Put;25.08;EURO
PETRR264;PETR4;2024-06-21;Put;26.58;EURO
PETRR265;PETR4;2024-06-21;Put;26.08;EURO
PETRR268;PETR4;2024-06-21;Put;25.58;EURO
PETRR271;PETR4;2024-06-21;Put;27.58;EURO
PETRR279;PETR4;2024-06-21;Put;28.08;EURO
PETRR280;PETR4;2024-06-21;Put;27.08;EURO
PETRR282;PETR4;2024-06-21;Put;25.83;EURO
PETRR285;PETR4;2024-06-21;Put;27.33;EURO
PETRR289;PETR4;2024-06-21;Put;27.83;EURO
PETRR290;PETR4;2024-06-21;Put;18.83;EURO
PETRR294;PETR4;2024-06-21;Put;29.58;EURO
PETRR295;PETR4;2024-06-21;Put;28.33;EURO
PETRR297;PETR4;2024-06-21;Put;28.58;EURO
PETRR299;PETR4;2024-06-21;Put;30.08;EURO
PETRR300;PETR4;2024-06-21;Put;28.83;EURO
PETRR302;PETR4;2024-06-21;Put;30.33;EURO
PETRR305;PETR4;2024-06-21;Put;29.33;EURO
PETRR308;PETR4;2024-06-21;Put;30.83;EURO
PETRR309;PETR4;2024-06-21;Put;29.83;EURO
PETRR310;PETR4;2024-06-21;Put;14.08;EURO
PETRR314;PETR4;2024-06-21;Put;32.83;EURO
PETRR315;PETR4;2024-06-21;Put;31.58;EURO
PETRR317;PETR4;2024-06-21;Put;30.58;EURO
PETRR322;PETR4;2024-06-21;Put;31.08;EURO
PETRR323;PETR4;2024-06-21;Put;22.08;EURO
PETRR325;PETR4;2024-06-21;Put;31.33;EURO
PETRR327;PETR4;2024-06-21;Put;32.58;EURO
PETRR332;PETR4;2024-06-21;Put;32.08;EURO
PETRR335;PETR4;2024-06-21;Put;32.33;EURO
PETRR337;PETR4;2024-06-21;Put;33.33;EURO
PETRR339;PETR4;2024-06-21;Put;34.08;EURO
PETRR342;PETR4;2024-06-21;Put;33.08;EURO
PETRR347;PETR4;2024-06-21;Put;33.58;EURO
PETRR349;PETR4;2024-06-21;Put;35.08;EURO
PETRR352;PETR4;2024-06-21;Put;34.58;EURO
PETRR354;PETR4;2024-06-21;Put;34.33;EURO
PETRR355;PETR4;2024-06-21;Put;25.33;EURO
PETRR357;PETR4;2024-06-21;Put;34.83;EURO
PETRR358;PETR4;2024-06-21;Put;3.58;EURO
PETRR359;PETR4;2024-06-21;Put;36.08;EURO
PETRR362;PETR4;2024-06-21;Put;33.83;EURO
PETRR364;PETR4;2024-06-21;Put;36.58;EURO
PETRR367;PETR4;2024-06-21;Put;36.83;EURO
PETRR369;PETR4;2024-06-21;Put;37.08;EURO
PETRR372;PETR4;2024-06-21;Put;37.33;EURO
PETRR374;PETR4;2024-06-21;Put;37.58;EURO
PETRR377;PETR4;2024-06-21;Put;37.83;EURO
PETRR379;PETR4;2024-06-21;Put;38.08;EURO
PETRR382;PETR4;2024-06-21;Put;38.33;EURO
PETRR384;PETR4;2024-06-21;Put;38.58;EURO
PETRR387;PETR4;2024-06-21;Put;38.83;EURO
PETRR389;PETR4;2024-06-21;Put;39.08;EURO
PETRR392;PETR4;2024-06-21;Put;39.33;EURO
PETRR394;PETR4;2024-06-21;Put;39.58;EURO
PETRR399;PETR4;2024-06-21;Put;40.08;EURO
PETRR402;PETR4;2024-06-21;Put;40.33;EURO
PETRR404;PETR4;2024-06-21;Put;40.58;EURO
PETRR407;PETR4;2024-06-21;Put;40.83;EURO
PETRR409;PETR4;2024-06-21;Put;41.08;EURO
PETRR410;PETR4;2024-06-21;Put;39.83;EURO
PETRR414;PETR4;2024-06-21;Put;41.58;EURO
PETRR417;PETR4;2024-06-21;Put;41.83;EURO
PETRR419;PETR4;2024-06-21;Put;42.08;EURO
PETRR422;PETR4;2024-06-21;Put;42.33;EURO
PETRR424;PETR4;2024-06-21;Put;42.58;EURO
PETRR429;PETR4;2024-06-21;Put;43.08;EURO
PETRR432;PETR4;2024-06-21;Put;43.33;EURO
PETRR434;PETR4;2024-06-21;Put;43.58;EURO
PETRR437;PETR4;2024-06-21;Put;43.83;EURO
PETRR439;PETR4;2024-06-21;Put;44.08;EURO
PETRR440;PETR4;2024-06-21;Put;42.83;EURO
PETRR442;PETR4;2024-06-21;Put;44.33;EURO
PETRR444;PETR4;2024-06-21;Put;44.58;EURO
PETRR447;PETR4;2024-06-21;Put;44.83;EURO
PETRR449;PETR4;2024-06-21;Put;45.08;EURO
PETRR452;PETR4;2024-06-21;Put;45.33;EURO
PETRR454;PETR4;2024-06-21;Put;45.58;EURO
PETRR457;PETR4;2024-06-21;Put;45.83;EURO
PETRR459;PETR4;2024-06-21;Put;46.08;EURO
PETRR515;PETR4;2024-06-21;Put;41.33;EURO
PETRR580;PETR4;2024-06-21;Put;47.83;EURO
PETRR583;PETR4;2024-06-21;Put;35.83;EURO
PETRR613;PETR4;2024-06-21;Put;61.33;EURO
PETRR615;PETR4;2024-06-21;Put;51.33;EURO
PETRR635;PETR4;2024-06-21;Put;35.58;EURO
PETRR710;PETR4;2024-06-21;Put;60.83;EURO
PETRR799;PETR4;2024-06-21;Put;3.83;EURO
PETRR858;PETR4;2024-06-21;Put;85.83;EURO
PETRS037;PETR4;2024-07-19;Put;35.0;EURO
PETRS1;PETR4;2024-07-19;Put;34.5;EURO
PETRS200;PETR4;2024-07-19;Put;20.0;EURO
PETRS210;PETR4;2024-07-19;Put;21.0;EURO
PETRS215;PETR4;2024-07-19;Put;21.5;EURO
PETRS22;PETR4;2024-07-19;Put;18.5;EURO
PETRS220;PETR4;2024-07-19;Put;18.0;EURO
PETRS225;PETR4;2024-07-19;Put;22.5;EURO
PETRS230;PETR4;2024-07-19;Put;23.0;EURO
PETRS24;PETR4;2024-07-19;Put;24.5;EURO
PETRS245;PETR4;2024-07-19;Put;22.25;EURO
PETRS247;PETR4;2024-07-19;Put;24.75;EURO
PETRS250;PETR4;2024-07-19;Put;25.0;EURO
PETRS265;PETR4;2024-07-19;Put;26.5;EURO
PETRS269;PETR4;2024-07-19;Put;27.0;EURO
PETRS271;PETR4;2024-07-19;Put;27.25;EURO
PETRS274;PETR4;2024-07-19;Put;27.5;EURO
PETRS276;PETR4;2024-07-19;Put;27.75;EURO
PETRS279;PETR4;2024-07-19;Put;28.0;EURO
PETRS28;PETR4;2024-07-19;Put;26.0;EURO
PETRS284;PETR4;2024-07-19;Put;28.5;EURO
PETRS289;PETR4;2024-07-19;Put;29.0;EURO
PETRS290;PETR4;2024-07-19;Put;18.75;EURO
PETRS291;PETR4;2024-07-19;Put;29.25;EURO
PETRS294;PETR4;2024-07-19;Put;29.5;EURO
PETRS296;PETR4;2024-07-19;Put;29.75;EURO
PETRS299;PETR4;2024-07-19;Put;30.0;EURO
PETRS300;PETR4;2025-07-18;Put;27.63;EURO
PETRS301;PETR4;2024-07-19;Put;30.25;EURO
PETRS304;PETR4;2024-07-19;Put;30.5;EURO
PETRS305;PETR4;2024-07-19;Put;28.25;EURO
PETRS306;PETR4;2024-07-19;Put;30.75;EURO
PETRS309;PETR4;2024-07-19;Put;31.0;EURO
PETRS310;PETR4;2024-07-19;Put;28.75;EURO
PETRS314;PETR4;2024-07-19;Put;31.5;EURO
PETRS319;PETR4;2024-07-19;Put;32.0;EURO
PETRS322;PETR4;2024-07-19;Put;22.0;EURO
PETRS324;PETR4;2024-07-19;Put;32.5;EURO
PETRS325;PETR4;2024-07-19;Put;31.25;EURO
PETRS329;PETR4;2024-07-19;Put;33.0;EURO
PETRS330;PETR4;2024-07-19;Put;31.75;EURO
PETRS334;PETR4;2024-07-19;Put;33.5;EURO
PETRS335;PETR4;2024-07-19;Put;32.25;EURO
PETRS339;PETR4;2024-07-19;Put;34.0;EURO
PETRS340;PETR4;2024-07-19;Put;32.75;EURO
PETRS345;PETR4;2024-07-19;Put;33.25;EURO
PETRS346;PETR4;2024-07-19;Put;34.75;EURO
PETRS35;PETR4;2024-07-19;Put;34.25;EURO
PETRS350;PETR4;2024-07-19;Put;33.75;EURO
PETRS351;PETR4;2024-07-19;Put;35.25;EURO
PETRS354;PETR4;2024-07-19;Put;35.5;EURO
PETRS355;PETR4;2024-07-19;Put;25.25;EURO
PETRS359;PETR4;2024-07-19;Put;36.0;EURO
PETRS360;PETR4;2024-07-19;Put;36.25;EURO
PETRS364;PETR4;2024-07-19;Put;36.5;EURO
PETRS365;PETR4;2024-07-19;Put;36.75;EURO
PETRS369;PETR4;2024-07-19;Put;37.0;EURO
PETRS370;PETR4;2024-07-19;Put;35.75;EURO
PETRS371;PETR4;2024-07-19;Put;37.25;EURO
PETRS374;PETR4;2024-07-19;Put;37.5;EURO
PETRS376;PETR4;2024-07-19;Put;37.75;EURO
PETRS379;PETR4;2024-07-19;Put;38.0;EURO
PETRS381;PETR4;2024-07-19;Put;38.25;EURO
PETRS384;PETR4;2024-07-19;Put;38.5;EURO
PETRS386;PETR4;2024-07-19;Put;38.75;EURO
PETRS389;PETR4;2024-07-19;Put;39.0;EURO
PETRS391;PETR4;2024-07-19;Put;39.25;EURO
PETRS394;PETR4;2024-07-19;Put;39.5;EURO
PETRS396;PETR4;2024-07-19;Put;39.75;EURO
PETRS399;PETR4;2024-07-19;Put;40.0;EURO
PETRS40;PETR4;2025-07-18;Put;37.63;EURO
PETRS401;PETR4;2024-07-19;Put;40.25;EURO
PETRS404;PETR4;2024-07-19;Put;40.5;EURO
PETRS406;PETR4;2024-07-19;Put;40.75;EURO
PETRS409;PETR4;2024-07-19;Put;41.0;EURO
PETRS414;PETR4;2024-07-19;Put;41.5;EURO
PETRS416;PETR4;2024-07-19;Put;41.75;EURO
PETRS419;PETR4;2024-07-19;Put;42.0;EURO
PETRS421;PETR4;2024-07-19;Put;42.25;EURO
PETRS424;PETR4;2024-07-19;Put;42.5;EURO
PETRS426;PETR4;2024-07-19;Put;42.75;EURO
PETRS429;PETR4;2024-07-19;Put;43.0;EURO
PETRS431;PETR4;2024-07-19;Put;43.25;EURO
PETRS434;PETR4;2024-07-19;Put;43.5;EURO
PETRS436;PETR4;2024-07-19;Put;43.75;EURO
PETRS439;PETR4;2024-07-19;Put;44.0;EURO
PETRS441;PETR4;2024-07-19;Put;44.25;EURO
PETRS444;PETR4;2024-07-19;Put;44.5;EURO
PETRS446;PETR4;2024-07-19;Put;44.75;EURO
PETRS449;PETR4;2024-07-19;Put;45.0;EURO
PETRS451;PETR4;2024-07-19;Put;45.25;EURO
PETRS454;PETR4;2024-07-19;Put;45.5;EURO
PETRS456;PETR4;2024-07-19;Put;45.75;EURO
PETRS459;PETR4;2024-07-19;Put;46.0;EURO
PETRS461;PETR4;2024-07-19;Put;46.25;EURO
PETRS515;PETR4;2024-07-19;Put;41.25;EURO
PETRS580;PETR4;2024-07-19;Put;47.75;EURO
PETRS615;PETR4;2024-07-19;Put;51.25;EURO
PETRS710;PETR4;2024-07-19;Put;60.75;EURO
PETRS777;PETR4;2024-07-19;Put;5.4;EURO
PETRS787;PETR4;2024-07-19;Put;5.5;EURO
PETRS797;PETR4;2024-07-19;Put;5.6;EURO
PETRT033;PETR4;2025-08-15;Put;30.63;EURO
PETRT035;PETR4;2025-08-15;Put;32.63;EURO
PETRT108;PETR4;2024-08-16;Put;10.83;EURO
PETRT12;PETR4;2024-08-16;Put;10.58;EURO
PETRT198;PETR4;2024-08-16;Put;5.78;EURO
PETRT20;PETR4;2024-08-16;Put;20.83;EURO
PETRT200;PETR4;2024-08-16;Put;9.83;EURO
PETRT203;PETR4;2024-08-16;Put;6.78;EURO
PETRT206;PETR4;2024-08-16;Put;7.78;EURO
PETRT208;PETR4;2024-08-16;Put;73.83;EURO
PETRT211;PETR4;2024-08-16;Put;78.83;EURO
PETRT216;PETR4;2024-08-16;Put;83.83;EURO
PETRT239;PETR4;2024-08-16;Put;21.58;EURO
PETRT243;PETR4;2024-08-16;Put;14.08;EURO
PETRT258;PETR4;2024-08-16;Put;25.83;EURO
PETRT259;PETR4;2024-08-16;Put;26.08;EURO
PETRT263;PETR4;2024-08-16;Put;26.33;EURO
PETRT264;PETR4;2024-08-16;Put;26.58;EURO
PETRT268;PETR4;2024-08-16;Put;26.83;EURO
PETRT269;PETR4;2024-08-16;Put;27.08;EURO
PETRT273;PETR4;2024-08-16;Put;27.33;EURO
PETRT274;PETR4;2024-08-16;Put;27.58;EURO
PETRT278;PETR4;2024-08-16;Put;27.83;EURO
PETRT284;PETR4;2024-08-16;Put;28.58;EURO
PETRT288;PETR4;2024-08-16;Put;28.83;EURO
PETRT289;PETR4;2024-08-16;Put;29.08;EURO
PETRT290;PETR4;2024-08-16;Put;18.83;EURO
PETRT293;PETR4;2024-08-16;Put;29.33;EURO
PETRT294;PETR4;2024-08-16;Put;29.58;EURO
PETRT298;PETR4;2024-08-16;Put;29.83;EURO
PETRT299;PETR4;2024-08-16;Put;30.08;EURO
PETRT302;PETR4;2024-08-16;Put;20.08;EURO
PETRT304;PETR4;2024-08-16;Put;30.58;EURO
PETRT306;PETR4;2024-08-16;Put;28.33;EURO
PETRT308;PETR4;2024-08-16;Put;30.83;EURO
PETRT309;PETR4;2024-08-16;Put;31.08;EURO
PETRT313;PETR4;2024-08-16;Put;31.33;EURO
PETRT314;PETR4;2024-08-16;Put;31.58;EURO
PETRT318;PETR4;2024-08-16;Put;31.83;EURO
PETRT322;PETR4;2024-08-16;Put;32.33;EURO
PETRT323;PETR4;2024-08-16;Put;22.08;EURO
PETRT324;PETR4;2024-08-16;Put;32.58;EURO
PETRT327;PETR4;2024-08-16;Put;30.33;EURO
PETRT328;PETR4;2024-08-16;Put;32.83;EURO
PETRT329;PETR4;2024-08-16;Put;33.08;EURO
PETRT333;PETR4;2024-08-16;Put;33.33;EURO
PETRT334;PETR4;2024-08-16;Put;33.58;EURO
PETRT338;PETR4;2024-08-16;Put;33.83;EURO
PETRT343;PETR4;2024-08-16;Put;34.33;EURO
PETRT344;PETR4;2024-08-16;Put;34.58;EURO
PETRT348;PETR4;2024-08-16;Put;34.83;EURO
PETRT349;PETR4;2024-08-16;Put;35.08;EURO
PETRT352;PETR4;2024-08-16;Put;35.33;EURO
PETRT353;PETR4;2024-08-16;Put;34.08;EURO
PETRT354;PETR4;2024-08-16;Put;35.58;EURO
PETRT355;PETR4;2024-08-16;Put;25.33;EURO
PETRT358;PETR4;2024-08-16;Put;35.83;EURO
PETRT359;PETR4;2025-08-15;Put;34.63;EURO
PETRT363;PETR4;2024-08-16;Put;36.33;EURO
PETRT364;PETR4;2024-08-16;Put;36.58;EURO
PETRT368;PETR4;2024-08-16;Put;36.83;EURO
PETRT369;PETR4;2024-08-16;Put;37.08;EURO
PETRT373;PETR4;2024-08-16;Put;37.33;EURO
PETRT374;PETR4;2024-08-16;Put;37.58;EURO
PETRT378;PETR4;2024-08-16;Put;37.83;EURO
PETRT379;PETR4;2025-08-15;Put;36.63;EURO
PETRT383;PETR4;2024-08-16;Put;38.33;EURO
PETRT384;PETR4;2024-08-16;Put;38.58;EURO
PETRT388;PETR4;2024-08-16;Put;38.83;EURO
PETRT389;PETR4;2024-08-16;Put;39.08;EURO
PETRT393;PETR4;2024-08-16;Put;39.33;EURO
PETRT394;PETR4;2024-08-16;Put;39.58;EURO
PETRT398;PETR4;2024-08-16;Put;39.83;EURO
PETRT399;PETR4;2025-08-15;Put;38.63;EURO
PETRT400;PETR4;2024-08-16;Put;23.08;EURO
PETRT403;PETR4;2024-08-16;Put;40.33;EURO
PETRT404;PETR4;2024-08-16;Put;40.58;EURO
PETRT408;PETR4;2024-08-16;Put;40.83;EURO
PETRT409;PETR4;2024-08-16;Put;41.08;EURO
PETRT414;PETR4;2024-08-16;Put;41.58;EURO
PETRT418;PETR4;2024-08-16;Put;41.83;EURO
PETRT419;PETR4;2024-08-16;Put;42.08;EURO
PETRT422;PETR4;2024-08-16;Put;42.33;EURO
PETRT423;PETR4;2024-08-16;Put;32.08;EURO
PETRT424;PETR4;2024-08-16;Put;42.58;EURO
PETRT428;PETR4;2024-08-16;Put;42.83;EURO
PETRT429;PETR4;2024-08-16;Put;43.08;EURO
PETRT433;PETR4;2024-08-16;Put;43.33;EURO
PETRT434;PETR4;2024-08-16;Put;43.58;EURO
PETRT438;PETR4;2024-08-16;Put;43.83;EURO
PETRT439;PETR4;2024-08-16;Put;44.08;EURO
PETRT443;PETR4;2024-08-16;Put;44.33;EURO
PETRT444;PETR4;2024-08-16;Put;44.58;EURO
PETRT448;PETR4;2024-08-16;Put;44.83;EURO
PETRT449;PETR4;2024-08-16;Put;45.08;EURO
PETRT450;PETR4;2024-08-16;Put;28.08;EURO
PETRT453;PETR4;2024-08-16;Put;45.33;EURO
PETRT454;PETR4;2024-08-16;Put;45.58;EURO
PETRT458;PETR4;2024-08-16;Put;45.83;EURO
PETRT459;PETR4;2024-08-16;Put;46.08;EURO
PETRT462;PETR4;2024-08-16;Put;46.33;EURO
PETRT463;PETR4;2024-08-16;Put;36.08;EURO
PETRT464;PETR4;2024-08-16;Put;46.58;EURO
PETRT468;PETR4;2024-08-16;Put;46.83;EURO
PETRT469;PETR4;2024-08-16;Put;47.08;EURO
PETRT473;PETR4;2024-08-16;Put;47.33;EURO
PETRT515;PETR4;2024-08-16;Put;41.33;EURO
PETRT580;PETR4;2024-08-16;Put;47.83;EURO
PETRT615;PETR4;2024-08-16;Put;51.33;EURO
PETRT710;PETR4;2024-08-16;Put;60.83;EURO
PETRT82;PETR4;2025-08-15;Put;23.38;EURO
PETRT825;PETR4;2025-08-15;Put;23.13;EURO
PETRT829;PETR4;2025-08-15;Put;26.63;EURO
PETRT834;PETR4;2025-08-15;Put;32.13;EURO
PETRT995;PETR4;2024-08-16;Put;7.58;EURO
PETRU205;PETR4;2024-09-20;Put;20.5;EURO
PETRU230;PETR4;2024-09-20;Put;23.0;EURO
PETRU250;PETR4;2024-09-20;Put;25.0;EURO
PETRU254;PETR4;2024-09-20;Put;25.5;EURO
PETRU256;PETR4;2024-09-20;Put;25.75;EURO
PETRU259;PETR4;2024-09-20;Put;26.0;EURO
PETRU261;PETR4;2024-09-20;Put;26.25;EURO
PETRU264;PETR4;2024-09-20;Put;26.5;EURO
PETRU266;PETR4;2024-09-20;Put;26.75;EURO
PETRU269;PETR4;2024-09-20;Put;27.0;EURO
PETRU271;PETR4;2024-09-20;Put;27.25;EURO
PETRU274;PETR4;2024-09-20;Put;27.5;EURO
PETRU276;PETR4;2024-09-20;Put;27.75;EURO
PETRU279;PETR4;2024-09-20;Put;28.0;EURO
PETRU281;PETR4;2024-09-20;Put;28.25;EURO
PETRU284;PETR4;2024-09-20;Put;28.5;EURO
PETRU286;PETR4;2024-09-20;Put;28.75;EURO
PETRU289;PETR4;2024-09-20;Put;29.0;EURO
PETRU290;PETR4;2024-09-20;Put;18.75;EURO
PETRU291;PETR4;2024-09-20;Put;29.25;EURO
PETRU294;PETR4;2024-09-20;Put;29.5;EURO
PETRU296;PETR4;2024-09-20;Put;29.75;EURO
PETRU299;PETR4;2024-09-20;Put;30.0;EURO
PETRU301;PETR4;2024-09-20;Put;30.25;EURO
PETRU304;PETR4;2024-09-20;Put;30.5;EURO
PETRU306;PETR4;2024-09-20;Put;30.75;EURO
PETRU309;PETR4;2024-09-20;Put;31.0;EURO
PETRU311;PETR4;2024-09-20;Put;31.25;EURO
PETRU314;PETR4;2024-09-20;Put;31.5;EURO
PETRU319;PETR4;2024-09-20;Put;32.0;EURO
PETRU321;PETR4;2024-09-20;Put;32.25;EURO
PETRU322;PETR4;2024-09-20;Put;22.0;EURO
PETRU324;PETR4;2024-09-20;Put;32.5;EURO
PETRU329;PETR4;2024-09-20;Put;33.0;EURO
PETRU331;PETR4;2024-09-20;Put;33.25;EURO
PETRU332;PETR4;2025-09-19;Put;31.97;EURO
PETRU334;PETR4;2024-09-20;Put;33.5;EURO
PETRU339;PETR4;2024-09-20;Put;34.0;EURO
PETRU341;PETR4;2024-09-20;Put;34.25;EURO
PETRU344;PETR4;2024-09-20;Put;34.5;EURO
PETRU349;PETR4;2024-09-20;Put;35.0;EURO
PETRU351;PETR4;2024-09-20;Put;35.25;EURO
PETRU354;PETR4;2024-09-20;Put;35.5;EURO
PETRU355;PETR4;2024-09-20;Put;25.25;EURO
PETRU359;PETR4;2024-09-20;Put;36.0;EURO
PETRU361;PETR4;2024-09-20;Put;36.25;EURO
PETRU364;PETR4;2024-09-20;Put;36.5;EURO
PETRU369;PETR4;2024-09-20;Put;37.0;EURO
PETRU371;PETR4;2024-09-20;Put;37.25;EURO
PETRU374;PETR4;2024-09-20;Put;37.5;EURO
PETRU379;PETR4;2024-09-20;Put;38.0;EURO
PETRU381;PETR4;2024-09-20;Put;38.25;EURO
PETRU384;PETR4;2024-09-20;Put;38.5;EURO
PETRU389;PETR4;2024-09-20;Put;39.0;EURO
PETRU391;PETR4;2024-09-20;Put;39.25;EURO
PETRU394;PETR4;2024-09-20;Put;39.5;EURO
PETRU396;PETR4;2024-09-20;Put;39.75;EURO
PETRU399;PETR4;2024-09-20;Put;40.0;EURO
PETRU401;PETR4;2024-09-20;Put;40.25;EURO
PETRU404;PETR4;2024-09-20;Put;40.5;EURO
PETRU406;PETR4;2024-09-20;Put;40.75;EURO
PETRU409;PETR4;2024-09-20;Put;41.0;EURO
PETRU414;PETR4;2024-09-20;Put;41.5;EURO
PETRU416;PETR4;2024-09-20;Put;41.75;EURO
PETRU419;PETR4;2024-09-20;Put;42.0;EURO
PETRU420;PETR4;2024-09-20;Put;31.75;EURO
PETRU421;PETR4;2024-09-20;Put;42.25;EURO
PETRU424;PETR4;2024-09-20;Put;42.5;EURO
PETRU426;PETR4;2024-09-20;Put;42.75;EURO
PETRU429;PETR4;2024-09-20;Put;43.0;EURO
PETRU430;PETR4;2024-09-20;Put;32.75;EURO
PETRU431;PETR4;2024-09-20;Put;43.25;EURO
PETRU434;PETR4;2024-09-20;Put;43.5;EURO
PETRU436;PETR4;2024-09-20;Put;43.75;EURO
PETRU439;PETR4;2024-09-20;Put;44.0;EURO
